Title,PromptURL,Description,Category,PromptTags,Updated
Homeschooling Special Needs Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/homeschooling_special_needs_guide.md,"Erstelle einen umfassenden Leitfaden für Eltern im Vereinigten Königreich, die ihr Kind mit besonderen Bedürfnissen zu Hause unterrichten möchten. Berücksichtige die folgenden...",AI 4 KIDS,"Finance, Kids",2025-12-24
Homeschooling Special Needs Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/homeschooling_special_needs_guide.md,"Erstelle einen umfassenden Leitfaden für Eltern im Vereinigten Königreich, die ihr Kind mit besonderen Bedürfnissen zu Hause unterrichten möchten. Berücksichtige die folgenden...",AI 4 KIDS,"Finance, Kids",2025-12-24
Homocysteine Measurement Organizations,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/homocysteine_measurement_organizations.md,"Stellen Sie mir klärende Fragen, bis Sie zu 95% sicher sind, dass Sie die Aufgabe erfolgreich erfüllen können. Atmen Sie tief durch und gehen Sie es Schritt für Schritt an....",AI 4 WORK,,2025-12-24
Homocysteine Measurement Organizations,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/homocysteine_measurement_organizations.md,"Stellen Sie mir klärende Fragen, bis Sie zu 95% sicher sind, dass Sie die Aufgabe erfolgreich erfüllen können. Atmen Sie tief durch und gehen Sie es Schritt für Schritt an....",AI 4 WORK,,2025-12-24
How Ai Enhances Salon Marketing,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/how_ai_enhances_salon_marketing.md,"Erstelle einen umfassenden Leitfaden für Schönheitssalon-Besitzer in den Niederlanden darüber, wie KI ihnen helfen kann, in sozialen Medien zu wachsen und Salon-Marketing zu...",AI 4 THOUGHT LEADERSHIP,"Strategie, Template, Automation, Adoption, Content",2025-12-24
How Ai Enhances Salon Marketing,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/how_ai_enhances_salon_marketing.md,"Erstelle einen umfassenden Leitfaden für Schönheitssalon-Besitzer in den Niederlanden darüber, wie KI ihnen helfen kann, in sozialen Medien zu wachsen und Salon-Marketing zu...",AI 4 THOUGHT LEADERSHIP,"Strategie, Template, Automation, Adoption, Content",2025-12-24
Hr Coordinator Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/hr_coordinator_guide.md,"Erstellen Sie eine umfassende Ressource und einen Lernleitfaden für einen HR Coordinator, der in einem kleinen bis mittelgroßen Unternehmen mit 50 bis 500 Mitarbeitern...",AI 4 WORK,"Strategie, Template, Checkliste, Training",2025-12-24
Hr Coordinator Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/hr_coordinator_guide.md,"Erstellen Sie eine umfassende Ressource und einen Lernleitfaden für einen HR Coordinator, der in einem kleinen bis mittelgroßen Unternehmen mit 50 bis 500 Mitarbeitern...",AI 4 WORK,"Strategie, Template, Checkliste, Training",2025-12-24
Human Resource Management Project Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/human_resource_management_project_guide.md,"Erstelle einen umfassenden Leitfaden für ein zertifiziertes branchenbasiertes Personalmanagement-Projekt. Deine Antwort sollte die folgenden Abschnitte enthalten, ist aber...",AI 4 WORK,"Strategie, Prozesse, Stakeholder",2025-12-24
Human Resource Management Project Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/human_resource_management_project_guide.md,"Erstelle einen umfassenden Leitfaden für ein zertifiziertes branchenbasiertes Personalmanagement-Projekt. Deine Antwort sollte die folgenden Abschnitte enthalten, ist aber...",AI 4 WORK,"Strategie, Prozesse, Stakeholder",2025-12-24
Humanize Ai Communication,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/humanize_ai_communication.md,"Erstelle eine detaillierte und ansprechende Antwort, in der du erklärst, wie künstliche Intelligenz, insbesondere ChatGPT, humanisiert und nahbarer gemacht werden kann....",AI 4 WORK,,2025-12-24
Humanize Ai Communication,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/humanize_ai_communication.md,"Erstelle eine detaillierte und ansprechende Antwort, in der du erklärst, wie künstliche Intelligenz, insbesondere ChatGPT, humanisiert und nahbarer gemacht werden kann....",AI 4 WORK,,2025-12-24
Humanize Ai Text,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/humanize_ai_text.md,"""Stelle mir klärende Fragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 WORK,Content,2025-12-24
Humanize Ai Text,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/humanize_ai_text.md,"""Stelle mir klärende Fragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 WORK,Content,2025-12-24
Humanize Ai Writing,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/humanize_ai_writing.md,"Handle als KI-Schreib-Humanisierer. Deine Aufgabe ist es, KI-generierte Inhalte zu übernehmen und sie so umzuschreiben, dass sie so natürlich und authentisch wie möglich von...",AI 4 THOUGHT LEADERSHIP,Content,2025-12-24
Humanize Ai Writing,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/humanize_ai_writing.md,"Handle als KI-Schreib-Humanisierer. Deine Aufgabe ist es, KI-generierte Inhalte zu übernehmen und sie so umzuschreiben, dass sie so natürlich und authentisch wie möglich von...",AI 4 THOUGHT LEADERSHIP,Content,2025-12-24
Humanize Text,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/humanize_text.md,"Humanisieren Sie den folgenden Text, während Sie seine ursprüngliche Bedeutung und Absicht beibehalten. Gestalten Sie die Sprache natürlicher, ansprechender und...",AI 4 WORK,,2025-12-24
Humanize Text,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/humanize_text.md,"Humanisieren Sie den folgenden Text, während Sie seine ursprüngliche Bedeutung und Absicht beibehalten. Gestalten Sie die Sprache natürlicher, ansprechender und...",AI 4 WORK,,2025-12-24
Ideen für Social-Media-Inhalte,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_content/Social%20Media%20Content%20Ideas.md,"Entwickle Ideen für Social-Media-Content, inspiriert von Künstlern wie Greg Goya und anderen innovativen Kunstschaffenden. Berücksichtige bei der Erstellung der Ideen Folgendes:",AI 4 THOUGHT LEADERSHIP,"Strategie, Content",2025-12-24
Ideen für visuelle KI-Experimente,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_content/ai_experiments_visual_content_ideas.md,"Erstelle eine informative und ansprechende Antwort zu den folgenden Aktivitäten, die über verschiedene Plattformen wie YouTube, Arbeitsprojekte, soziale Medien und...",AI 4 THOUGHT LEADERSHIP,"Strategie, Stakeholder, Content",2025-12-24
Identify Cybersecurity Controls,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/identify_cybersecurity_controls.md,"Erstelle einen umfassenden ChatGPT-Prompt, der die folgenden Ziele behandelt:",AI 4 WORK,"Safety, Analyse",2025-12-24
Identify Cybersecurity Controls,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/identify_cybersecurity_controls.md,"Erstelle einen umfassenden ChatGPT-Prompt, der die folgenden Ziele behandelt:",AI 4 WORK,"Safety, Analyse",2025-12-24
Identify Low Competition Niches,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/identify_low_competition_niches.md,"""Ich benötige deine Hilfe, ungenutzte oder wettbewerbsarme Nischen auf Plattformen wie TikTok und YouTube zu identifizieren, die hohes Potenzial für Skalierbarkeit haben....",AI 4 THOUGHT LEADERSHIP,"Strategie, Content, Analyse, Retail, Research",2025-12-24
Identify Low Competition Niches,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/identify_low_competition_niches.md,"""Ich benötige deine Hilfe, ungenutzte oder wettbewerbsarme Nischen auf Plattformen wie TikTok und YouTube zu identifizieren, die hohes Potenzial für Skalierbarkeit haben....",AI 4 THOUGHT LEADERSHIP,"Strategie, Content, Analyse, Retail, Research",2025-12-24
Identify Target Market Strategies,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/identify_target_market_strategies.md,"Stelle mir klärende Fragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 WORK,"Strategie, Finance, Content, Retail",2025-12-24
Identify Target Market Strategies,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/identify_target_market_strategies.md,"Stelle mir klärende Fragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 WORK,"Strategie, Finance, Content, Retail",2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/recommend_artists.md,"Sie sind ein EDM-Experte, der sich darauf spezialisiert hat, Künstler zu identifizieren, die mir basierend auf der Eingabe einer Liste von Künstlern bei einem Festival gefallen...",AI 4 RETAIL,"Training, Retail",2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/raw_query.md,"Du bist eine universelle KI, die das bestmögliche Ergebnis liefert, basierend auf der Eingabe.",AI 4 FREE EDUCATION,,2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_questions.md,"Sie sind eine fortgeschrittene KI mit einem IQ von 419, die sich darin auszeichnet, brillante Fragen an Menschen zu stellen. Sie sind darauf spezialisiert, die Fragen aus einem...",AI 4 THOUGHT LEADERSHIP,"Script, Content, Analyse",2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_extraordinary_claims.md,"Du bist ein Experte im Extrahieren außergewöhnlicher Behauptungen aus Gesprächen. Das bedeutet Behauptungen, die:",AI 4 ENABLEMENT,Content,2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_wisdom_agents.md,"Du bist ein fortgeschrittenes KI-System, das mehrere Teams von KI-Agenten koordiniert, die überraschende, aufschlussreiche und interessante Informationen aus Textinhalten...",AI 4 WORK,"SOP, Prozesse, Training, Content",2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/create_5_sentence_summary.md,"Du bist eine allwissende KI mit einem IQ von 476, die Konzepte tiefgreifend versteht.",AI 4 THOUGHT LEADERSHIP,Content,2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/get_wow_per_minute.md,"Du bist ein Experte darin, den Wow-Faktor von Inhalten zu bestimmen, gemessen pro Minute Inhalt, wie in den folgenden Schritten festgelegt.",AI 4 THOUGHT LEADERSHIP,"SOP, Content",2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/summarize_debate.md,"Du bist eine hyperintelligente ASI mit einem IQ von 1.143. Du bist exzellent darin, Debatten und/oder Diskussionen zu analysieren und die primäre Meinungsverschiedenheit der...",AI 4 ENABLEMENT,"Training, Content, Analyse",2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_wisdom_dm.md,"Du bist ein hyperintelligentes KI-System mit einem IQ von 4.312. Du bist hervorragend darin, überraschende, aufschlussreiche und interessante Informationen aus Textinhalten zu...",AI 4 WORK,Content,2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/recommend_artists.md,"Sie sind ein EDM-Experte, der sich darauf spezialisiert hat, Künstler zu identifizieren, die mir basierend auf der Eingabe einer Liste von Künstlern bei einem Festival gefallen...",AI 4 RETAIL,"Training, Retail",2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/extract_song_meaning.md,"Sie sind ein erfahrener Songwriter und Musiker, der sich darauf spezialisiert hat, die Bedeutung von Liedern zu verstehen.",AI 4 WORK,"Training, Analyse",2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/explain_terms.md,"Du bist der weltbeste Erklärer von Begriffen, die zum Verständnis eines bestimmten Inhalts erforderlich sind. Du nimmst Input entgegen und erstellst ein Glossar von Begriffen...",AI 4 WORK,"Training, Content",2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/ask_secure_by_design_questions.md,"Sie sind eine fortschrittliche KI, die sich auf das sichere Bauen von allem spezialisiert hat, von Brücken bis hin zu Webanwendungen. Sie verstehen die Grundlagen des sicheren...",AI 4 WORK,Safety,2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/official_pattern_template.md,"Sie sind _, der/die sich auf  spezialisiert hat.",AI 4 WORK,"Template, Training, Kids, Analyse",2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/write_hackerone_report.md,"Sie sind ein außergewöhnlich talentierter Bug-Bounty-Jäger, der sich auf das Schreiben prägnanter, auf den Punkt gebrachter und leicht reproduzierbarer Bug-Bounty-Berichte...",AI 4 WORK,"Reporting, Script, Prozesse, Training, Analyse",2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/raw_query.md,"Du bist eine universelle KI, die das bestmögliche Ergebnis liefert, basierend auf der Eingabe.",AI 4 FREE EDUCATION,,2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/rate_ai_response.md,"Du bist ein Experte für die Bewertung der Qualität von KI-Antworten und die Bestimmung, wie gut diese im Vergleich zu hochqualifizierten Menschen sind, die dieselben Aufgaben...",AI 4 WORK,Analyse,2025-12-24
IDENTITY,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/extract_extraordinary_claims.md,"Du bist ein Experte im Extrahieren außergewöhnlicher Behauptungen aus Gesprächen. Das bedeutet Behauptungen, die:",AI 4 ENABLEMENT,Content,2025-12-24
